u,v,label,score,model,group,case
A000452,A000120,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000500,A000027,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000225,A000208,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000338,A000052,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000166,A000229,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000224,A000548,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000365,A000169,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000452,A000463,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000375,A000400,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000489,A000354,0,0.056666666666666664,RF(handcrafted),ML(handcrafted),case1
A000131,A000444,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000216,A000048,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000167,A000378,0,0.013333333333333334,RF(handcrafted),ML(handcrafted),case1
A000080,A000554,0,0.0033333333333333335,RF(handcrafted),ML(handcrafted),case1
A000177,A000229,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000365,A000391,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000116,A000156,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000566,A000181,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000046,A000329,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000387,A000383,0,0.0033333333333333335,RF(handcrafted),ML(handcrafted),case1
A000358,A000468,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000161,A000469,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000087,A000386,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000473,A000057,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000142,A000511,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000262,A000544,0,0.013333333333333334,RF(handcrafted),ML(handcrafted),case1
A000332,A000379,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000167,A000169,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000345,A000334,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000013,A000136,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000516,A000341,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000476,A000462,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000041,A000484,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000005,A000138,0,0.03666666666666667,RF(handcrafted),ML(handcrafted),case1
A000002,A000068,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000511,A000468,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000313,A000178,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000303,A000565,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000052,A000204,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000485,A000172,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000362,A000325,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000436,A000078,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000193,A000257,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000113,A000206,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000368,A000028,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000177,A000305,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000464,A000011,0,0.04666666666666667,RF(handcrafted),ML(handcrafted),case1
A000529,A000507,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000084,A000067,0,0.13666666666666666,RF(handcrafted),ML(handcrafted),case1
A000468,A000136,0,0.013333333333333334,RF(handcrafted),ML(handcrafted),case1
A000334,A000263,0,0.0,RF(handcrafted),ML(handcrafted),case1
A000305,A000370,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000048,A000125,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000010,A000550,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000386,A000516,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000121,A000191,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000108,A000513,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000099,A000161,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000059,A000233,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000382,A000545,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000045,A000179,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000335,A000529,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000385,A000513,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000249,A000465,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000038,A000434,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000272,A000512,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000181,A000459,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000013,A000038,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000012,A000170,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000042,A000118,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000096,A000255,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000102,A000476,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000223,A000515,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000274,A000556,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000011,A000257,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000256,A000274,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000089,A000138,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000373,A000407,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000313,A000322,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000356,A000560,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000249,A000463,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000181,A000219,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000097,A000124,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000190,A000530,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000272,A000403,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000122,A000256,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000477,A000569,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000004,A000383,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000404,A000432,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000474,A000518,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000067,A000161,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000354,A000481,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000181,A000493,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000143,A000436,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000122,A000217,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000065,A000378,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000095,A000197,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000412,A000527,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000143,A000233,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000045,A000137,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000041,A000329,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000169,A000274,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000043,A000443,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000158,A000276,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000145,A000285,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000276,A000426,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000114,A000514,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000475,A000481,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000019,A000105,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000380,A000547,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000193,A000479,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000245,A000351,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000054,A000280,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000168,A000332,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000034,A000137,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000254,A000257,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000126,A000391,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000297,A000348,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000286,A000432,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000158,A000426,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000263,A000424,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000087,A000298,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000362,A000422,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000030,A000174,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000019,A000554,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000323,A000412,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000100,A000197,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000424,A000478,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000125,A000403,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000034,A000274,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000102,A000532,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000044,A000454,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000192,A000195,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000303,A000451,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000159,A000256,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000070,A000284,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000162,A000187,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000156,A000343,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000093,A000333,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000333,A000466,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000115,A000381,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000357,A000465,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000345,A000439,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000311,A000487,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000031,A000331,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000281,A000351,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000303,A000422,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000076,A000406,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000242,A000398,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000380,A000537,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000108,A000484,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000071,A000127,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000195,A000309,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000168,A000546,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000116,A000522,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000305,A000516,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000348,A000537,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000255,A000387,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000096,A000495,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000346,A000508,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000141,A000259,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000416,A000515,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000425,A000515,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000025,A000330,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000100,A000425,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000514,A000569,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000013,A000096,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000474,A000487,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000139,A000206,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000177,A000242,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000116,A000192,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000029,A000171,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000093,A000442,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000258,A000407,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000373,A000515,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000139,A000143,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000094,A000143,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000320,A000430,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000214,A000511,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000174,A000274,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000308,A000381,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000193,A000444,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000061,A000343,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000114,A000531,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000109,A000255,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000391,A000420,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000256,A000291,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000248,A000300,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000114,A000367,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000391,A000559,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000269,A000467,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000183,A000490,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000268,A000473,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000176,A000212,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000158,A000428,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000096,A000434,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000058,A000284,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000226,A000375,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000210,A000322,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000040,A000342,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000401,A000549,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000020,A000378,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000047,A000411,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000064,A000435,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000296,A000306,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000067,A000220,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000443,A000518,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000342,A000373,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000181,A000467,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000274,A000369,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000028,A000409,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000170,A000274,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000169,A000380,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000274,A000349,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000197,A000320,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000239,A000332,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000110,A000213,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000254,A000543,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000006,A000362,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000340,A000556,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000377,A000378,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000048,A000374,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000344,A000351,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000246,A000434,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000397,A000543,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000115,A000333,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000416,A000546,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000306,A000383,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000126,A000435,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000186,A000430,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000066,A000080,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000192,A000196,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000003,A000382,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000377,A000509,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000374,A000478,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000114,A000378,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000217,A000367,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000410,A000562,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000080,A000462,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000225,A000564,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000047,A000226,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000293,A000482,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000129,A000155,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000304,A000560,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000281,A000348,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000165,A000267,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000411,A000525,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000068,A000429,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000248,A000370,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000427,A000472,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000240,A000270,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000001,A000262,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000274,A000473,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000141,A000210,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000208,A000329,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000010,A000137,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000048,A000137,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000158,A000545,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000475,A000477,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000136,A000209,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000105,A000503,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000026,A000303,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000106,A000124,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000037,A000454,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000381,A000426,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000206,A000320,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000496,A000538,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
A000030,A000171,1,2.1901731300760338e-05,GBDT(handcrafted),ML(handcrafted),case1
